PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,target_binary,target_pct_change,target_abs_change,target_multiclass,target_log_return,target_normalized_change,predicted_return
-5.4771320127917615,4.363665963914968,1.8495332280174783,-3.1948820937799587,0.4213598672132733,3.3197340462262086,0.1504507147296097,-1.479819366560841,-1.5178503823241911,1.5753719652000158,1.815233394838184,0.3161885557850059,0,0.2902888024172601,-261.6999999999971,2,-0.0028986827809998,-0.1215489856043973,0.08316907
-5.16240017087518,2.7580464299401317,0.585179743496791,-3.354968001430599,-2.3193594196068403,2.0270141070660017,1.851370127087536,-2.7879334168550534,-1.4525316969860214,-0.589627856601354,1.1862165296081364,-0.0901182935912617,1,-0.296947249560664,268.5,2,0.0029738901265809,0.1274499184571045,0.0829478
-5.16749621882854,2.848370026394379,1.1101259031882211,-3.4152363932518117,-0.5695582089221133,2.176954219812797,1.3924141789159274,-3.00046925498997,-1.4178689261124051,-0.3324166742289226,1.1332374303202508,-0.0448192371475406,0,0.304841184177107,-274.8000000000029,2,-0.0030437748556314,-0.1366628029771444,0.08564686
-4.861884618341124,1.620679260822798,0.2813963567340459,-3.3118309760432694,-2.1550276597499654,1.7545525711310794,1.8791474530707284,-2.7180933908509246,-1.2654156540613328,-0.031187611354917,0.5963233543809755,0.2327826079015627,0,0.174801084589049,-157.3000000000029,2,-0.0017464848529745,-0.0836162147329824,0.08398437
-4.725011929110421,0.8248594468798895,0.0223572363211189,-3.2050218810851376,-1.6194008674284617,1.5799436088433467,1.800936084500109,-2.956176919092925,-1.1400592584663396,0.4279332239402835,0.4848390366209917,0.3765389996221736,1,-0.200955536923908,181.1999999999971,2,0.0020115772347846,0.1008386467320763,0.0881254
-4.734973026156939,1.3126167605804455,0.0229236639303937,-2.2372612929228946,-0.2973397526622395,1.356920046767639,1.7176535077513977,-3.320351118630125,-1.107207778015036,0.9961490878343092,0.4566476887598795,0.5416437380114149,0,0.1805421151980901,-162.5,2,-0.001803793338178,-0.0962240783799096,0.08965674
-4.446879721607529,-0.0858469047567855,-0.7727182048955753,-3.074773088944493,-1.3696330391104965,1.54145448272051,1.5351848081035977,-2.9367749717701983,-0.9256344491443412,0.7910067213420008,-0.0741661912041141,0.6015856036316501,0,0.7505356171406463,-670.5,3,-0.0074773311237322,-0.4258927257954442,0.09103715
-4.63234443372485,1.114869218688669,-1.7445461335025083,-1.241146966624333,-2.760450785217572,0.9657270118795184,2.297311328730487,-2.809222715399049,-1.0468685162555256,1.577500164935289,0.2609756505751742,0.4176537271562205,1,-1.6325896922336658,1482.699999999997,1,0.0164606328466964,1.0100361124525428,0.09083727
-5.128419143701365,4.2990136469854745,1.4712279236215984,0.0770524663072988,4.27994184862609,1.4601533607169268,1.133145733588232,-3.832888157053236,-1.0565930420012712,1.7117542352429092,0.0030592678768092,0.685000499319374,0,0.2471438821126881,-223.89999999999412,2,-0.0024683898387526,-0.1666931722950337,0.08845788
-4.826725360448672,3.737945432152905,-0.3103636253844069,0.5971796963553994,-1.2086009815096082,1.1475959428179423,2.097148279037126,-2.28840047177998,-0.7351097879756101,0.7443832338826657,-1.1359503495640024,0.7664002875041188,1,-0.3843003150272972,349.5,2,0.0038504064602618,0.2964548873200446,0.08189473
-4.392307674530214,0.8143233312469729,0.7674955762538925,-2.5513273889078607,0.3164155039960177,1.698588375256035,1.3219385939937744,-2.183359098360931,-0.5701540000640413,0.8710202213070298,-1.045638469137273,0.5275265669942919,1,-0.2147241283209755,195.6999999999971,2,0.0021495499111535,0.1719591176862157,0.07379585
-4.467709815367311,1.9293109402631363,1.0937144169529351,-1.1018683821862083,-0.1089625386323682,1.134141723074227,1.9714087579203687,-2.034650598731956,-0.5876584898234141,1.5022394757111537,-0.383404960085386,0.2285406098932817,1,-0.4331595960964329,396.5,2,0.0043410045019106,0.3527632500768715,0.06820043
-4.737054655133497,3.775593269309731,2.1070267725164573,-0.3013676884531064,0.4838031700071991,1.347850824222243,1.909809890637147,-1.6025902559656833,-0.6278215511623342,0.9998542265759038,-0.9326419871874068,0.3859666067452788,0,0.2830902854237926,-258.3999999999942,2,-0.0028269033950286,-0.2466958931025425,0.06281623
-4.271551070140646,1.2814219269068172,0.9806529686589066,-2.1537221760041176,-1.717026681839248,1.5934634145889537,1.8827484359987527,-1.0243456164366322,-0.4930489489673439,0.935614623024014,-1.2141301743871846,0.2503873157964248,0,0.5295299980726309,-480.8000000000029,3,-0.0052813291778093,-0.4904012361761037,0.057873886
-4.369952892743217,1.7048833401007233,0.2159785388173268,-1.2760746504459,-2.3096912466501864,1.5340727390864644,1.9184045197657604,-1.0124687541681363,-0.5238640093883393,1.355378150480324,-0.9744423196150208,0.0128390850300487,0,2.2849141368853187,-2028.300000000003,4,-0.0225920092025615,-2.273453762731238,0.056718357
-6.063021518235168,8.409613494280636,-2.538025471099553,2.7604877654860984,-2.916540083024454,3.17415197174164,0.6936141120985179,-0.9164815138761322,-0.9408013569875084,-0.7771137365651221,-2.3722484079849218,0.4852205233908986,1,-1.3739284221285453,1225.8999999999942,1,0.0138345417062095,1.3357375541322642,0.050663363
-5.962421425060945,7.053581378522919,0.0751887940217469,0.0521759513034388,3.521679412655938,3.908040718506826,-0.7481693764487547,-1.9788538967778408,-0.9929259624657928,0.1514896632851312,-1.5222308085707474,0.1240174936191206,1,-0.0448099442228233,40.0,2,0.000448199868785,0.0427198574196305,0.04295374
-5.014564351995911,2.2339713715207226,-1.476240529705739,-2.478215517462363,-0.4284665084974303,3.1907189710383133,0.2195723484087821,-1.157951171655862,-0.7873116486181977,1.1404191961933725,-1.0703363554505725,-0.2719335299630488,0,0.1387670486032499,-123.69999999999708,2,-0.0013867085611304,-0.1390472973473888,0.032414302
-4.946914774385308,1.8787153703090549,-1.81058548876095,-2.370434529688465,-0.8531725289436967,2.846976771498307,0.5190658529815134,-0.9878330930560651,-0.7835083610877742,1.6295352228023037,-0.6348087761731142,-0.446827519617321,1,-0.4027811451498109,360.5,2,0.0040359449314715,0.3944770701730247,0.023180366
-4.802421281149264,0.8192863192269637,-0.99346434229735,-2.9235178563492825,0.7249992489390907,2.85521299050594,-0.0226077661694964,-0.9259552952064186,-0.6177885373766454,1.7234104051882215,-0.5064194094987063,-0.550064541702811,0,2.0917337847286888,-1833.800000000003,4,-0.0207015739532059,-1.9922286130348577,0.014509226
-5.594851478835517,3.57977723292873,-1.8361578422256453,-1.3890994739399725,1.8756625126955,3.066043409150448,-0.168319588279978,-1.13221103821598,-0.959948213991789,1.474332487422922,-0.7201668101358483,0.1361709957806471,0,0.677437531795877,-593.8999999999942,3,-0.00675153234404,-0.5301102225445966,0.008646964
-5.3345039345656105,2.2955225980235188,-3.5225147401662533,-1.468458049961972,-1.8714611909746048,2.4360790712602114,0.8596517894570254,-0.3060635789093424,-0.9801237118507118,1.6225346822446494,-0.7816129099839254,0.2663074417934928,0,0.3271814672698436,-285.9000000000088,2,-0.0032664739331748,-0.2350427307463017,0.010346922
-5.713401092661657,3.649780996883466,-3.2899440364851635,0.1863296250075815,-0.6136647711027305,1.9828694714398545,1.0450163065686626,-0.6787863366347573,-0.974643303394644,2.059702635645894,-0.2054313089342125,0.2697615834102847,1,-0.6112367934067553,537.4000000000087,1,0.0061311249271031,0.4072181606277324,0.009624739
-5.560844432155506,2.619482608206131,-2.336656195035609,-1.5934538619555407,2.19410941167372,1.629443880343917,1.302255386647332,-2.673770663260459,-1.0676589423028755,-0.3409581905279888,-0.8573757336218175,0.0510937648886304,1,-0.2656705345059684,234.1999999999971,2,0.0026602406496014,0.1720033939967014,0.0015986202
-5.336642753561809,1.287379993071455,-2.529852035101298,-2.3902601762832005,1.184721778850263,1.3350948677747942,1.6290259068657706,-2.1953450963919083,-0.9733237790082236,-0.0904175940331459,-0.5931078595466694,-0.0939593350724793,1,-0.283806834892053,250.89999999999412,2,0.0028421033010187,0.1810933038503071,-0.0068944846
-5.201632967740806,0.6132060962243999,-2.2302824488441844,-2.9556150636766443,1.1992083419842805,1.161633593190577,1.770066835671877,-1.8958920538885429,-0.929516489679766,0.1659991695923534,-0.35322080118875,-0.1958211865742414,0,0.1723452207344378,-152.09999999999127,2,-0.0017219687677691,-0.1084703784824149,-0.010393965
-5.018888694346398,-0.4591980611758547,-2.52897535921824,-3.1649726047993973,-0.1116520971575954,0.7450698311877599,2.167625064813934,-1.4603966688454024,-0.7810602579724577,0.345607828066039,-0.3411872723754621,-0.1729458075018599,0,0.8545768084904592,-747.8000000000029,3,-0.0085094597174389,-0.5437077139093459,-0.016086377
-5.48124431597337,1.715394449430395,-3.141557776465414,-0.5620412267390215,-1.8458131134601008,-0.133000251771873,3.3750314499442857,-1.2152110068126738,-1.014936681097394,1.2040050977309984,0.3699686605493215,-0.3889383744986351,1,-0.305332031494776,268.0,2,0.0030579912076647,0.1937226502605446,-0.025342965
-5.391017449698031,0.3318342492820798,-1.7852462482459863,-2.6649069812974284,1.3256992100971678,0.738939710761419,1.9495466364287783,-1.4092959927769146,-0.761770476216721,0.3796043589532712,-0.5704757576610017,0.1197023414498117,1,-0.5100693354250008,450.0,1,0.005113746295549,0.337162897676733,-0.039755836
-5.323129220795106,0.2272944109529024,-1.4509545010958818,-2.321755853137068,2.015555272529113,0.5055806450468591,2.0200076451080986,-1.4328483651942956,-0.6744981669715635,0.8561533457330599,-0.5277949694652793,0.0892838657274743,0,0.6036907926321167,-529.4000000000087,3,-0.0060187588040905,-0.4303097092601469,-0.04983057
-5.252340577892045,-0.1069982575460622,-2.7514366232702105,-1.5878456072498617,-1.1187201832731788,0.1578938150909449,2.601451817996968,-0.5866691556993074,-0.5915679018447983,0.8313163497367436,-1.004319648752282,0.0528241892723607,1,-0.5086099507386921,448.3000000000029,1,0.0050990777358964,0.4237255321941594,-0.059276912
-5.50111399832053,0.7470276499329659,-1.1730259828675091,-0.8789268599723763,2.160647067448078,0.2125529558132306,2.0689079104888206,-1.0780203386640896,-0.4639005062104115,1.3108093000944736,-1.0495472295657904,-0.0025600484255255,1,-1.2412324929972018,1107.800000000003,1,0.0124900012669635,1.3159318066084449,-0.06959892
-5.900162696751921,3.86875139784941,0.9621079345884448,1.5032687300032523,4.434098974103718,-0.1014462860297532,2.2393235137849627,-1.0372013869778245,-0.3834001645967392,1.406055475467329,-1.1860480599199157,-0.0657462764014221,1,-0.1740383152733282,155.60000000000582,2,0.0017418993789574,0.2356747287785924,-0.0751449
-5.158608363043099,0.020961309464167,0.5423732211874085,-2.1962269884151624,0.835572119749822,0.3654067168395555,2.270110864774076,0.372126036675761,-0.1550529672045951,0.4544979228803759,-1.8751748633047187,-0.0595778028132131,1,-0.420235924658241,377.2999999999884,2,0.0042112139740719,0.5407203670982441,-0.07648089
-5.1470491513467405,0.5127067053032213,1.1653316915252294,-1.6626782701567024,1.5037589088010344,0.1267172453357939,2.4787339891624147,0.215058589278652,-0.2192168003221246,1.068330728169444,-1.2269796469759202,-0.1920818315230587,1,-0.041304831886002,37.10000000000582,2,0.0004131336468141,0.0486482304648796,-0.07407744
-5.601308972750713,4.124401572137167,1.5299143094211605,1.5731596978651146,0.4563377613933904,-0.3867601994837752,3.2467289698012194,0.5185473631158143,-0.3566231642193545,1.0431637936866585,-0.8585357156376542,-0.1868965712133536,1,-0.4268056094451578,385.0,2,0.0042771902451742,0.4779320148702906,-0.07240012
-5.348156444596047,2.592654587405531,2.1518457419615005,-1.087366494222432,1.2057821897529215,0.5938411587311091,2.2267503628293155,0.841792080896621,-0.3573852279441449,0.1515765097429401,-1.566629988992908,0.1926580538315589,0,1.1831717707868394,-1054.800000000003,3,-0.0117622701881501,-1.200058502828958,-0.071995296
-5.922091439803169,5.994563192337528,-0.0387822419962627,2.731201287651281,-3.261638914996744,0.2273401551262902,3.160086024473267,1.5555311365359723,-0.5276192071759365,-0.1005722364963537,-1.3164914300147648,-0.1172027845714789,0,0.751310385668158,-664.8000000000029,3,-0.0074850210634809,-0.7560880459438288,-0.06754352
-6.206746240987468,6.272952523103387,-0.3734598785873179,1.94593725591484,-2.152628127200685,1.4184101767035138,1.8157899670302196,1.3729805162243187,-0.5076627351226692,-1.0049830409121163,-1.948016138946768,0.0244136081061639,1,-1.0291313174245476,920.1000000000058,1,0.010344634886775,1.0855674617545965,-0.069344446
-5.871500791495217,4.541345495015239,1.6220894726494703,-0.3389276665622168,2.846792478236877,2.083669350685481,0.4409222719429153,0.3883716597612057,-0.5033895468511032,-0.2384577934329756,-1.4327893898900437,-0.1032686510034929,1,-0.1212100900417789,108.5,2,0.0012128360888559,0.1274273433694426,-0.0684164
-5.294440958139401,1.9093326530402053,0.7667064795811668,-1.7101862414610425,0.0526674474815969,1.729406444949892,0.9946435588286276,0.8975404310690096,-0.4175376617877459,0.3070138914943617,-0.953667320918724,-0.3714019905190341,0,0.1017635283987239,-91.0,2,-0.0010171178442153,-0.103963518008591,-0.07016472
-5.025586932613862,0.3371247390309482,0.5535255233000387,-2.65994030247967,-0.7047681806390276,1.6707967173324307,1.0633682129479964,1.0010081591933273,-0.3731469762447685,0.7542942722886093,-0.6952768828756994,-0.5083116629052493,1,-1.1008821213381317,995.3999999999942,1,0.0110698667251693,1.1518834712014712,-0.0725809
-5.488461813482744,3.8890669135303,2.5477020209185364,-0.2188683624108557,2.9314113380850784,1.4157457676531178,1.074718845641062,0.2762194071995208,-0.6069860879109721,1.694264290316687,0.3609425732991852,-0.7848993097235267,1,-1.159715913873416,1060.9000000000087,1,0.0116649306698034,1.1949173513807485,-0.06687522
-5.200704842079607,3.5180330036185867,3.408814648999956,-0.935189146890178,2.866136949711369,1.834349193055929,0.6060612553397361,0.8284101556766882,-0.411972147161073,0.4901530072117597,-0.3839287289003196,-0.3213895654146049,1,-0.2706927903924239,248.3000000000029,2,0.0027105982583488,0.2395296303485657,-0.059724513
-4.632664154270247,1.5156849454455177,2.896248308541092,-1.991995927254327,0.0496527926218645,1.494993225347957,1.236751436121499,1.442813408625438,-0.3380221928453247,0.4854680282358581,-0.3956049534883067,-0.0644165053577962,0,0.5046731019974438,-460.6000000000058,3,-0.0050340389573537,-0.3912840738914007,-0.055939
-4.339390440863222,0.4466233455273143,1.7588523445381352,-2.0285605218526555,-2.2278842371927494,1.19474941114727,1.7642987059882211,1.595182292931625,-0.3861693652971893,0.9215053289704196,-0.2411055936209919,0.0891842682467975,0,0.2112553884398016,-192.39999999999412,2,-0.002110325580164,-0.1543007831155823,-0.04272935
-4.249407888338087,-0.1088978427307897,1.6769393260333256,-2.047136276631467,-1.3944543943663756,1.245763426713496,1.4617852540005047,1.0522947483593117,-0.3736587146799248,1.4297972271051391,0.0651045456105278,0.1897686835681243,0,0.0206466803871929,-18.80000000000291,2,-0.0002064454925347,-0.0147335458923654,-0.040507246
-4.206411150131349,-0.8183591278457001,1.5624798718317352,-1.0017938804491489,-0.447320257321739,1.02387409157111,2.843971431699306,-0.8682918465215707,-0.6474980918346662,-0.9710557934192412,0.4049536864123511,-0.0650355644598045,1,-0.2467107064997087,225.1999999999971,2,0.0024701553883576,0.1827983525580248,-0.033775304
-4.056965331322629,-1.2914354099585406,1.760847086828176,-1.5876995487296353,0.2464049279568465,1.390428262721939,2.340773625772908,-1.0031904421266202,-0.6158425956121263,-0.9806690664324124,0.252252114878549,0.0306982393245973,1,-0.1835998027313601,167.89999999999418,2,0.0018376855375183,0.140184639932879,-0.027641881
-3.912676926210364,-1.5097487359188198,1.7336301238868492,-1.4630243791352786,0.0501718300006057,1.330204995915835,2.3650983531385887,-1.046322598141063,-0.6049275111703218,-0.712407406488612,0.3310946654927637,0.0936279487334653,0,0.1775722229281795,-162.09999999999127,2,-0.0017741474984779,-0.1367206983709449,-0.019136239
-3.853155865714456,-1.528729861675434,1.1525297821693896,-0.7490444898621152,-0.9134598753715868,1.1364568601500775,2.5943821939635128,-1.015107968910718,-0.5729279588621725,-0.370234610461381,0.2198094628538481,0.1534889298331305,1,-0.0432515058641391,39.5,2,0.0004326086202581,0.0363870321026191,-0.009135564
-3.713526107099853,-2.3790327149655783,1.64464341984056,-1.317022039066447,-0.3782453623582596,1.3634880559263265,2.1428450185062635,-1.0073632963911912,-0.4128327528520122,-0.4929244578518977,-0.0899956128235061,0.2539855918922381,1,-0.0727628434625038,66.5,2,0.0007278932846772,0.0664351955667671,0.003987569
-3.809759426002125,-1.3363359583029466,2.0028472434248643,0.0949427593091636,-0.2228886494027882,0.8923819141093178,2.56712529743003,-1.180702221567739,-0.4812741409222582,0.2359653564240897,0.5114176905510758,0.1148598148220525,0,0.1632987666011276,-149.0,2,-0.001631655791412,-0.1500852110621112,0.016923819
-3.5965953396656127,-2.547538705620322,1.3022767615267463,-1.127767886856186,-0.9834083535844784,1.4292182295525495,2.027251400392683,-0.906467253331826,-0.3794198127169768,-0.3723286275334533,-0.1534295469183452,0.3964653846429852,0,0.0773252695690507,-70.5,2,-0.0007729538898498,-0.0722199290677698,0.028409127
-3.643226557871004,-2.154130170724501,1.2188821963942944,-0.0790306600555531,-0.6174564781262598,1.0603173161795958,2.1826253309050663,-1.2235292518067606,-0.3957234787161259,0.3722633762781148,0.4441424593015641,0.2597101244915243,1,-0.3172850372006319,290.1999999999971,2,0.0031778945341549,0.2994976387235432,0.037656773
-3.6331994866143984,-2.068644462058607,1.7393937119197649,-0.388984849827802,0.49387740035029,1.359090051150664,1.7294298554565612,-1.260605178225813,-0.3668035384361338,0.1578809233090614,0.1644645187415126,0.4617243097257427,0,0.1900536751013204,-173.5,2,-0.001898733016057,-0.1791953464314725,0.04657838
-3.45654607346238,-2.7476485130924835,0.7328316186333033,-0.6888823547758319,-0.950984494597408,1.501812107549448,1.6379494610392231,-0.9131448583524484,-0.3278218265018482,-0.0048629687022521,0.0342088950190216,0.458336897557551,1,-0.1610939955576151,147.3000000000029,2,0.0016122389145637,0.1518648108098464,0.05379205
-3.4946365059716267,-2.178392366955434,0.657422336233881,0.1321162305717782,0.2296550464021785,1.4063754146157643,1.478191485261421,-1.308782839941926,-0.3554744491656791,0.64338635238317,0.3806167310303877,0.3742030328137227,0,0.2161330379953474,-197.1999999999971,2,-0.0021589980654447,-0.2179973940104523,0.057533044
-3.564548016375088,-1.5537322743648707,-0.1056873130432546,1.5886885051015291,-0.6729241960399011,1.0879402101778326,1.7881659030396586,-1.2269456837427477,-0.2863609140129931,1.0449157627932149,0.2059196738456124,0.3442397275857228,0,0.3206210107918217,-291.6000000000058,2,-0.0032010811763209,-0.4086263651862244,0.06405215
