open_time,open,high,low,close,volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2024-11-24 00:00:00,97725.6,98068.3,97670.9,97983.1,3728.73,2128.118,208407819.2145
2024-11-24 01:00:00,97983.2,98499.9,97983.2,98252.2,6180.826,3422.852,336340562.9679
2024-11-24 02:00:00,98252.2,98666.0,98252.2,98458.0,4219.926,2267.473,223360278.3775
2024-11-24 03:00:00,98458.0,98492.0,98165.6,98260.8,3058.146,1124.023,110516390.8317
2024-11-24 04:00:00,98260.9,98332.4,97947.4,98236.2,3562.614,1746.929,171436057.8176
2024-11-24 05:00:00,98236.1,98345.6,97966.1,98322.5,3644.364,1729.836,169836284.842
2024-11-24 06:00:00,98322.4,98484.0,98080.3,98420.1,2351.794,1178.23,115852236.859
2024-11-24 07:00:00,98420.0,98490.8,98234.3,98490.1,2997.477,1355.634,133385988.1188
2024-11-24 08:00:00,98490.1,98578.9,98010.0,98137.6,4035.839,2001.148,196681062.5342
2024-11-24 09:00:00,98137.7,98276.8,97881.6,98011.1,3144.925,1511.731,148220130.522
2024-11-24 10:00:00,98011.0,98050.0,97504.2,97743.2,5315.116,2430.859,237679429.386
2024-11-24 11:00:00,97743.2,97824.1,97286.0,97337.6,8058.188,3661.628,357064911.1188
2024-11-24 12:00:00,97337.6,97488.5,96450.1,96973.7,21674.932,10070.205,976054253.6889
2024-11-24 13:00:00,96973.6,97680.0,96810.0,97280.9,12916.121,6284.606,611791772.1522
2024-11-24 14:00:00,97280.8,97285.6,96619.7,97111.1,11050.903,5650.143,547709199.805
2024-11-24 15:00:00,97111.1,97167.8,95976.0,95986.4,14708.309,6021.888,580923495.9339
2024-11-24 16:00:00,95986.3,96846.4,95822.1,96499.8,14718.22,8042.277,774593187.5503
2024-11-24 17:00:00,96499.8,96505.5,95840.1,95992.8,9421.319,4801.278,461234806.9816
2024-11-24 18:00:00,95992.8,96633.0,95913.0,96605.7,5150.949,2842.514,273806203.777
2024-11-24 19:00:00,96605.7,96605.7,96200.0,96396.8,3311.507,1611.751,155315551.1488
2024-11-24 20:00:00,96396.8,96900.0,96265.1,96888.0,4246.771,2119.675,204895402.2679
2024-11-24 21:00:00,96888.0,97061.4,96645.3,97037.7,3708.058,1840.446,178285973.4897
2024-11-24 22:00:00,97037.7,98086.3,97037.7,98082.0,10276.195,5485.985,535322134.5797
2024-11-24 23:00:00,98082.1,98429.7,97577.7,97960.4,11637.611,5189.948,508880238.2918
2024-11-25 00:00:00,97960.5,98106.9,97574.4,97763.2,5664.024,2631.063,257477497.6793
2024-11-25 01:00:00,97763.2,97900.3,96929.9,97257.2,9167.918,4097.797,398739194.9098
2024-11-25 02:00:00,97257.2,97782.0,97254.4,97414.3,4152.505,2062.205,201174286.6407
2024-11-25 03:00:00,97414.3,97947.0,97384.6,97935.9,3948.394,2299.087,224725992.9531
2024-11-25 04:00:00,97935.8,98100.0,97600.0,97859.3,5060.465,2295.35,224690590.0115
2024-11-25 05:00:00,97859.3,98300.0,97828.5,98131.4,5211.257,2794.528,274170380.9485
2024-11-25 06:00:00,98131.4,98421.6,98083.0,98131.8,5094.133,2368.144,232727433.4316
2024-11-25 07:00:00,98131.8,98331.2,97783.3,98112.9,4989.555,2445.103,239718147.6795
2024-11-25 08:00:00,98113.0,98360.8,97911.1,98282.1,5662.309,2925.324,287355819.5002
2024-11-25 09:00:00,98282.0,98999.0,98265.1,98578.2,12807.208,6860.859,676996499.5068
2024-11-25 10:00:00,98578.2,98777.0,98273.8,98400.2,6658.056,3352.038,330154984.262
2024-11-25 11:00:00,98400.2,98658.2,98110.0,98268.0,7610.482,3671.52,361299845.8401
2024-11-25 12:00:00,98268.1,98390.0,97914.7,97981.5,6292.693,2776.164,272374713.7017
2024-11-25 13:00:00,97981.6,98018.8,97275.5,97542.5,18768.317,9583.675,935396107.739
2024-11-25 14:00:00,97542.5,97722.9,95374.6,95444.4,35564.048,15045.183,1453308375.8708
2024-11-25 15:00:00,95444.3,96551.9,94665.4,96040.4,52116.579,25291.064,2419394625.0281
2024-11-25 16:00:00,96040.4,96562.7,95757.8,95977.1,17191.198,7733.425,743209708.5463
2024-11-25 17:00:00,95977.1,95977.1,94900.0,95291.5,18432.334,8810.107,839800975.2672
2024-11-25 18:00:00,95291.4,96017.4,94919.1,95210.3,12964.148,6386.003,609631900.4826
2024-11-25 19:00:00,95210.4,95353.3,94467.4,94723.6,16284.532,7501.139,712192632.7457
2024-11-25 20:00:00,94723.7,95366.8,94557.5,95018.0,11703.811,6350.043,602753976.3718
2024-11-25 21:00:00,95018.0,95233.8,93617.4,93840.0,17857.241,7184.076,677443649.9385
2024-11-25 22:00:00,93840.0,94490.0,92666.0,94479.0,27985.242,13905.201,1303157174.4936
2024-11-25 23:00:00,94479.0,94479.0,92875.8,93064.0,18188.572,8287.087,775701696.8225
2024-11-26 00:00:00,93064.0,94411.7,92800.1,93903.3,17539.015,9027.185,846480546.1048
2024-11-26 01:00:00,93903.3,94914.0,93880.0,94909.4,11020.452,6040.895,570936180.1305
2024-11-26 02:00:00,94909.4,94981.8,94473.9,94645.2,5663.236,2397.492,227128785.3661
2024-11-26 03:00:00,94645.2,94777.7,94320.0,94537.8,5322.879,2348.344,222023637.694
2024-11-26 04:00:00,94537.7,94609.2,94123.0,94366.3,4642.614,2220.452,209532574.0363
2024-11-26 05:00:00,94366.4,94745.5,94252.1,94713.8,3357.106,1890.359,178694309.1176
2024-11-26 06:00:00,94713.8,95064.0,94497.0,94553.5,5388.128,2412.687,228761152.2711
2024-11-26 07:00:00,94553.6,94573.9,93533.9,93842.1,11260.468,5296.886,497648819.1726
2024-11-26 08:00:00,93842.1,93842.2,92405.2,93221.6,29024.736,14277.1,1326397114.7234
2024-11-26 09:00:00,93221.6,93825.6,93134.7,93614.4,16553.732,7942.587,742804311.5683
2024-11-26 10:00:00,93614.5,93846.1,92363.5,92414.5,14566.241,6379.221,593081797.2843
2024-11-26 11:00:00,92414.5,92771.9,91553.0,92420.0,30086.547,14256.947,1313186661.1249
2024-11-26 12:00:00,92420.0,92739.0,91875.5,92234.6,15736.378,7863.063,725637408.4334
2024-11-26 13:00:00,92234.5,92994.4,91987.2,92248.2,13452.08,6752.958,625129415.7147
2024-11-26 14:00:00,92248.3,93597.3,91809.9,93338.3,23944.933,12339.099,1143802405.7833
2024-11-26 15:00:00,93338.4,93639.5,92359.4,92877.4,20692.786,9916.329,923212636.1552
2024-11-26 16:00:00,92877.4,94745.2,92744.7,94098.3,23029.969,12424.866,1167981781.4217
2024-11-26 17:00:00,94098.4,94117.7,93490.7,93636.6,10627.672,4988.252,467932191.0646
2024-11-26 18:00:00,93636.7,93717.6,92072.0,92202.0,19639.792,9417.646,872428453.584
2024-11-26 19:00:00,92202.0,92748.5,91650.6,91760.0,13987.616,6854.863,631461382.4242
2024-11-26 20:00:00,91760.0,92124.1,90866.4,91124.2,24885.209,12212.161,1117555436.7514
2024-11-26 21:00:00,91124.2,91999.0,90936.0,91762.8,11216.992,5900.694,540104666.1218
2024-11-26 22:00:00,91763.8,92443.2,91605.2,91888.0,8181.382,3421.447,315252251.9043
2024-11-26 23:00:00,91888.0,92138.0,91653.9,92021.4,5109.27,2605.058,239500973.6165
2024-11-27 00:00:00,92021.5,92506.4,91864.0,92012.2,10001.806,4815.488,444044945.7883
2024-11-27 01:00:00,92012.2,92878.9,91882.8,92821.0,8632.728,4385.234,405602087.0753
2024-11-27 02:00:00,92821.0,93133.0,92370.4,93002.1,6522.31,3226.055,299550457.347
2024-11-27 03:00:00,93002.1,93013.9,92559.7,92645.3,5046.891,2053.828,190551873.3851
2024-11-27 04:00:00,92645.2,93280.0,92568.8,92639.9,7073.771,3571.797,331834355.2345
2024-11-27 05:00:00,92639.9,92887.9,92413.2,92830.7,3719.989,1830.058,169573828.1524
2024-11-27 06:00:00,92830.7,93465.0,92830.7,93122.9,6157.198,3074.003,286557894.8782
2024-11-27 07:00:00,93122.9,93721.8,93078.9,93651.3,6193.676,2939.506,274835199.0765
2024-11-27 08:00:00,93651.3,93667.1,93295.2,93489.7,4865.896,2076.354,194106218.0946
2024-11-27 09:00:00,93489.6,93550.0,93167.2,93472.2,4389.779,2278.606,212671553.7542
2024-11-27 10:00:00,93472.2,93939.0,93411.5,93867.5,7071.77,3956.85,370967165.4021
2024-11-27 11:00:00,93867.4,93875.0,93360.1,93423.8,5190.049,2415.231,226011368.1016
2024-11-27 12:00:00,93423.8,93578.8,92903.4,93555.4,10006.714,5161.73,481225695.8106
2024-11-27 13:00:00,93555.4,94333.0,93469.7,94328.4,11978.26,6568.865,616814558.172
2024-11-27 14:00:00,94328.4,94940.8,94150.0,94894.8,18998.561,9674.549,915117167.2495
2024-11-27 15:00:00,94894.6,95908.0,94371.0,95610.5,26867.211,13844.039,1318244140.7362
2024-11-27 16:00:00,95610.4,96389.7,95238.7,95725.2,22364.211,11202.83,1073818957.7447
2024-11-27 17:00:00,95725.1,96343.1,95356.8,96284.2,11613.579,5827.929,558685636.6354
2024-11-27 18:00:00,96284.2,96607.9,96042.5,96162.3,13153.635,6966.444,670961640.531
2024-11-27 19:00:00,96162.3,96687.4,95927.2,96670.0,7472.874,3563.735,343403655.397
2024-11-27 20:00:00,96670.1,97250.0,96360.0,96545.6,16663.492,8830.977,855206113.4562
2024-11-27 21:00:00,96546.0,96639.9,96103.0,96322.3,8428.93,4252.571,409750114.589
2024-11-27 22:00:00,96322.4,96575.5,96070.0,96087.2,7740.039,3674.687,353983566.5799
2024-11-27 23:00:00,96087.3,96232.5,95776.6,95905.2,6852.618,3416.932,327929809.883
2024-11-28 00:00:00,95905.2,96627.6,95769.2,96607.6,7285.835,3956.186,380438777.2987
2024-11-28 01:00:00,96607.6,96607.6,96123.3,96329.9,4028.565,1704.528,164137915.6442
2024-11-28 02:00:00,96329.9,96497.0,95666.8,95764.0,5557.208,2369.193,227890687.4394
2024-11-28 03:00:00,95763.9,95860.0,94878.2,95523.1,13853.938,6818.174,650008988.763
2024-11-28 04:00:00,95523.1,95884.5,95394.6,95796.1,5361.889,2606.574,249430829.6042
2024-11-28 05:00:00,95796.2,95985.1,95410.2,95513.5,4730.965,2349.906,224840065.4665
2024-11-28 06:00:00,95513.5,95771.0,95135.8,95544.9,6717.816,3704.613,353627608.8181
2024-11-28 07:00:00,95544.8,95830.6,95270.0,95371.6,4228.817,1960.719,187467863.4973
2024-11-28 08:00:00,95371.5,95690.3,95141.8,95522.9,5310.152,2809.409,268073571.8441
2024-11-28 09:00:00,95522.9,95585.7,95008.5,95031.4,4372.108,1810.92,172572779.2125
2024-11-28 10:00:00,95031.3,95214.0,94700.1,95020.0,9665.216,4623.362,438992032.7437
2024-11-28 11:00:00,95020.1,95862.0,94814.2,95509.9,8671.6,4798.748,457646837.1566
2024-11-28 12:00:00,95509.9,95718.9,95252.0,95546.6,6647.329,3266.336,311943270.2044
2024-11-28 13:00:00,95546.5,95849.9,95075.1,95773.5,7761.176,4261.2,406811146.7698
2024-11-28 14:00:00,95773.4,96284.0,95400.0,95432.1,11646.138,5736.072,549810727.9321
2024-11-28 15:00:00,95432.1,95592.3,94950.0,95067.3,9740.215,4709.196,448618419.5961
2024-11-28 16:00:00,95067.3,95390.2,94863.8,95013.0,7502.522,3598.289,342495374.0301
2024-11-28 17:00:00,95013.0,95319.3,94873.9,94927.3,4530.397,2364.88,224898766.7225
2024-11-28 18:00:00,94927.3,95415.9,94912.8,95362.9,3730.275,2244.306,213642691.1003
2024-11-28 19:00:00,95362.9,95521.5,95093.1,95196.3,2984.172,1402.722,133647314.2135
2024-11-28 20:00:00,95196.4,95209.0,94768.0,94889.2,4024.124,2037.196,193374715.9432
2024-11-28 21:00:00,94889.3,95250.0,94872.7,95193.4,4235.384,2533.948,240980816.8051
2024-11-28 22:00:00,95193.3,95722.3,95088.7,95714.8,4340.243,2508.659,239461298.837
2024-11-28 23:00:00,95714.8,96082.7,95585.7,95694.4,7080.942,3643.527,349075075.4757
2024-11-29 00:00:00,95694.4,95886.2,95404.5,95525.5,5191.683,2550.16,243895156.092
2024-11-29 01:00:00,95525.6,96047.3,95452.7,95975.2,3929.103,1913.554,183253745.8732
2024-11-29 02:00:00,95975.1,96932.9,95966.8,96798.1,11452.605,6523.905,629612448.8187
2024-11-29 03:00:00,96798.0,96864.9,96486.0,96646.4,4386.217,1894.824,183190830.2361
2024-11-29 04:00:00,96646.5,96684.4,96300.0,96321.9,4435.917,1746.851,168437048.5678
2024-11-29 05:00:00,96322.0,96595.2,96207.5,96219.2,3724.419,1742.983,168071251.7503
2024-11-29 06:00:00,96219.3,96434.2,96045.1,96320.3,4396.041,1907.937,183596497.4302
2024-11-29 07:00:00,96320.4,96478.6,95669.4,95690.2,6667.378,2896.429,278175421.6333
2024-11-29 08:00:00,95690.2,96087.5,95690.1,96057.1,5297.341,3270.596,313674688.8609
2024-11-29 09:00:00,96057.2,96549.0,95933.6,96431.5,5754.902,2880.252,277363039.4602
2024-11-29 10:00:00,96431.4,96922.9,96364.8,96922.9,7690.038,4167.998,403138043.7135
2024-11-29 11:00:00,96922.9,97437.1,96605.0,97302.2,11458.408,6171.516,599215778.3088
2024-11-29 12:00:00,97302.2,97568.0,96934.4,96988.9,10825.16,5262.821,512043403.4604
2024-11-29 13:00:00,96988.9,97328.9,96822.0,97280.0,6947.998,3588.738,348278919.4749
2024-11-29 14:00:00,97280.0,98144.4,96959.9,98082.0,14719.07,8427.272,822664672.4356
2024-11-29 15:00:00,98082.0,98713.3,97750.0,98076.2,27903.419,13768.543,1353229039.4216
2024-11-29 16:00:00,98076.3,98514.9,97747.5,97841.3,15907.709,8014.015,786457256.9443
2024-11-29 17:00:00,97842.0,97873.3,97000.0,97028.1,14762.254,7113.761,692125180.7926
2024-11-29 18:00:00,97028.1,97418.6,96903.2,97233.4,6165.387,2975.976,289247098.9001
2024-11-29 19:00:00,97233.3,97492.5,96935.4,97380.0,4733.981,2416.528,234936024.3911
2024-11-29 20:00:00,97380.0,97687.4,97240.0,97358.8,4225.784,2226.684,216992000.7396
2024-11-29 21:00:00,97358.8,97485.0,97036.9,97440.0,3426.549,1935.501,188330710.7129
2024-11-29 22:00:00,97440.0,97547.8,97280.8,97348.0,3255.084,1898.137,184931760.9342
2024-11-29 23:00:00,97348.0,97557.5,97167.3,97516.3,3264.502,1688.978,164462781.4969
2024-11-30 00:00:00,97516.2,97522.1,96999.0,97023.1,5214.851,1993.4,193749161.1097
2024-11-30 01:00:00,97023.1,97023.1,96500.0,96500.1,8810.769,3700.282,358047097.6565
2024-11-30 02:00:00,96500.0,96774.1,96400.0,96671.2,6458.628,3396.056,328032072.5996
2024-11-30 03:00:00,96671.2,96761.0,96457.2,96708.1,3481.344,1707.294,164976056.3917
2024-11-30 04:00:00,96708.1,96811.9,96600.9,96744.9,2407.003,1276.229,123453739.4402
2024-11-30 05:00:00,96744.9,97239.9,96744.9,97154.6,5554.756,3696.274,358441402.9431
2024-11-30 06:00:00,97154.5,97300.0,96648.5,96699.0,8271.175,3532.409,342560564.824
2024-11-30 07:00:00,96699.0,96988.6,96599.8,96843.3,3252.888,1645.361,159315872.9069
2024-11-30 08:00:00,96843.3,97047.2,96757.7,97006.0,2931.233,1406.661,136361192.7602
2024-11-30 09:00:00,97005.9,97006.0,96666.6,96834.2,2560.589,1250.65,121031538.3998
2024-11-30 10:00:00,96834.3,96874.0,96170.0,96202.0,6993.438,3079.563,296972860.7675
2024-11-30 11:00:00,96202.0,96515.1,96150.0,96321.3,4412.18,2484.005,239345241.4346
2024-11-30 12:00:00,96321.3,96620.0,96300.0,96613.0,2531.731,1375.134,132708544.5912
2024-11-30 13:00:00,96613.0,96737.4,96455.6,96463.7,2633.783,1165.696,112650402.3685
2024-11-30 14:00:00,96463.6,96779.8,96349.2,96516.7,3904.012,1850.209,178734239.3647
2024-11-30 15:00:00,96516.7,96800.0,96460.0,96707.4,2910.105,1776.414,171749514.45
2024-11-30 16:00:00,96707.4,97028.0,96581.9,96937.0,3941.727,2111.35,204383620.0641
2024-11-30 17:00:00,96937.1,97029.5,96823.6,96843.7,2939.122,1271.98,123297726.4249
2024-11-30 18:00:00,96843.7,97088.7,96828.4,97019.9,1829.69,1034.108,100250584.8679
2024-11-30 19:00:00,97019.9,97128.4,96926.6,97072.5,1784.736,977.549,94863262.093
2024-11-30 20:00:00,97072.6,97109.1,96888.9,97042.1,1732.851,593.664,57595128.4088
2024-11-30 21:00:00,97042.1,97046.6,96841.3,96845.7,1629.873,777.195,75320382.6254
2024-11-30 22:00:00,96845.6,96889.3,96402.4,96529.5,3682.552,1373.505,132703518.7849
2024-11-30 23:00:00,96529.5,96658.6,96380.0,96475.1,3205.182,1580.747,152551105.437
2024-12-01 00:00:00,96475.2,96746.3,96313.0,96403.2,4201.075,2372.155,228943805.0196
2024-12-01 01:00:00,96403.2,96601.0,96095.2,96164.9,5809.529,2643.056,254660456.8203
2024-12-01 02:00:00,96164.8,96487.0,95736.5,95844.9,11179.029,4933.954,474440977.4096
2024-12-01 03:00:00,95844.9,96535.0,95835.4,96404.0,4942.547,3104.643,298851852.3158
2024-12-01 04:00:00,96404.0,96585.0,96249.1,96572.2,3050.912,1308.688,126171368.855
2024-12-01 05:00:00,96572.1,96582.8,96324.8,96384.6,2483.377,904.505,87278617.335
2024-12-01 06:00:00,96384.6,96560.9,96350.0,96391.9,1924.675,775.069,74773272.0781
2024-12-01 07:00:00,96391.9,96565.0,96366.0,96525.4,1694.551,963.921,92996234.5814
2024-12-01 08:00:00,96525.4,97250.0,96480.0,97100.0,11255.264,6133.807,594946122.4214
2024-12-01 09:00:00,97100.1,97164.0,96909.4,97087.0,3188.021,1416.798,137464516.2935
2024-12-01 10:00:00,97087.0,97100.0,96585.1,96867.6,4071.413,1726.766,167168296.8882
2024-12-01 11:00:00,96867.7,97196.4,96867.6,97163.7,3018.676,1769.672,171774258.4332
2024-12-01 12:00:00,97163.7,97184.0,96830.0,96830.3,2982.937,1135.697,110184505.0219
2024-12-01 13:00:00,96830.4,97481.3,96705.3,97134.5,8203.668,4455.4,432957615.729
2024-12-01 14:00:00,97134.5,97407.5,97000.0,97343.0,6428.189,3297.806,320601906.0345
2024-12-01 15:00:00,97343.1,97371.4,97010.0,97081.4,3326.216,1370.571,133196283.9805
2024-12-01 16:00:00,97081.5,97433.0,97052.5,97273.1,5220.782,2488.59,242125185.0628
2024-12-01 17:00:00,97273.1,97375.0,97096.1,97375.0,2205.619,1254.035,121934258.8402
2024-12-01 18:00:00,97374.9,97632.8,97135.0,97185.6,4994.205,2479.31,241602703.9968
2024-12-01 19:00:00,97185.4,97388.0,97029.5,97242.0,3195.41,1902.837,184998452.7616
2024-12-01 20:00:00,97242.1,97278.1,96852.7,97169.6,3884.366,1848.969,179393228.079
2024-12-01 21:00:00,97169.6,97878.9,97116.6,97848.2,4729.687,2755.691,268842925.7727
2024-12-01 22:00:00,97848.2,97933.0,97455.7,97645.5,5562.682,2617.902,255601564.0475
2024-12-01 23:00:00,97645.5,97856.0,97250.0,97265.1,5670.16,2716.742,265115468.1693
2024-12-02 00:00:00,97265.0,97690.0,97147.4,97524.5,5723.484,2904.745,282925319.2995
2024-12-02 01:00:00,97524.5,98266.0,97481.6,98079.4,8972.358,4668.262,457101291.8126
2024-12-02 02:00:00,98079.4,98161.4,97530.0,97730.6,4607.535,2140.832,209219037.4089
2024-12-02 03:00:00,97730.6,97757.7,96402.5,96549.8,10531.686,4043.239,392528563.3223
2024-12-02 04:00:00,96549.9,96950.7,96155.6,96780.3,16637.517,9013.217,869763574.6995
2024-12-02 05:00:00,96780.3,97000.0,96420.0,96444.9,4960.872,2097.05,202820100.3146
2024-12-02 06:00:00,96444.8,96507.0,96221.1,96349.9,6444.577,3372.213,324894690.178
2024-12-02 07:00:00,96349.9,96538.4,95788.4,96053.6,11329.579,4099.475,393801420.5739
2024-12-02 08:00:00,96053.5,96177.9,94919.3,95123.1,19059.847,9040.967,861982374.5654
2024-12-02 09:00:00,95123.1,95600.0,95033.2,95545.4,8545.375,4671.271,445272992.5301
2024-12-02 10:00:00,95545.4,95558.1,94887.0,95029.8,9975.84,5034.079,478944939.0371
2024-12-02 11:00:00,95029.7,95400.1,94930.2,95191.3,5890.809,3005.222,286086728.4279
2024-12-02 12:00:00,95191.4,95480.0,94826.0,95033.9,8822.103,4079.044,388210503.2824
2024-12-02 13:00:00,95034.0,95857.9,94888.8,95739.4,13031.107,6525.86,623416864.5924
2024-12-02 14:00:00,95739.5,96887.8,95561.0,96374.1,17586.09,9210.029,887057547.626
2024-12-02 15:00:00,96374.2,97286.2,95779.1,97106.5,21056.323,10860.918,1051489711.8691
2024-12-02 16:00:00,97106.6,97435.0,96033.3,96224.6,20749.822,9338.091,903551076.2978
2024-12-02 17:00:00,96224.6,96623.6,94400.0,94650.8,22628.045,9685.222,925112289.9823
2024-12-02 18:00:00,94650.9,95896.3,94529.8,95694.8,12327.47,6876.859,655782656.9507
2024-12-02 19:00:00,95694.5,95926.0,95220.4,95873.9,7375.632,3873.608,370227154.8987
2024-12-02 20:00:00,95873.9,96389.9,95509.8,95735.4,8458.217,4178.832,401117657.9611
2024-12-02 21:00:00,95735.0,95835.6,95393.8,95470.0,4675.576,2235.086,213685157.412
2024-12-02 22:00:00,95470.0,95601.6,95171.5,95434.4,3580.01,1640.769,156553414.6932
2024-12-02 23:00:00,95434.3,95919.2,95387.4,95890.5,4644.037,2569.957,245936579.5807
2024-12-03 00:00:00,95890.6,96160.4,95742.6,95861.9,5732.041,2730.811,262073350.4547
2024-12-03 01:00:00,95861.9,95991.6,95520.2,95591.5,3779.011,1868.757,178892975.9077
2024-12-03 02:00:00,95591.5,96375.0,95463.6,96119.9,6373.366,3643.009,349598516.0909
2024-12-03 03:00:00,96120.0,96283.7,95974.2,96136.8,2744.714,1386.281,133288689.662
2024-12-03 04:00:00,96136.8,96295.8,95976.3,95990.2,2840.624,1216.524,116951694.5547
2024-12-03 05:00:00,95990.2,96236.6,95927.2,96215.4,2250.933,1226.38,117847527.0034
2024-12-03 06:00:00,96215.3,96324.9,95601.4,95701.4,4557.285,1917.18,184090581.6391
2024-12-03 07:00:00,95701.2,95787.3,95336.3,95608.8,7838.868,4050.398,387114911.5554
2024-12-03 08:00:00,95608.8,95739.8,95359.0,95585.6,4549.722,2163.315,206660515.2114
2024-12-03 09:00:00,95585.7,95600.0,95209.9,95313.7,4111.462,1975.911,188395887.9507
2024-12-03 10:00:00,95313.7,95543.9,94692.9,94743.1,9215.454,3848.677,365972842.2347
2024-12-03 11:00:00,94743.0,95088.0,94661.3,95045.8,7768.958,4430.845,420430950.8171
2024-12-03 12:00:00,95045.9,95050.5,94736.7,94875.8,6115.228,2836.215,269177225.6789
2024-12-03 13:00:00,94875.8,94937.5,93719.1,93775.1,21078.369,9004.863,849449968.4013
2024-12-03 14:00:00,93775.0,95514.6,93605.0,95298.6,32386.012,17086.67,1614409759.1967
2024-12-03 15:00:00,95298.7,96315.5,95168.6,95743.7,26067.848,12765.503,1223295261.9659
2024-12-03 16:00:00,95744.7,96236.3,94925.8,95175.3,14189.898,6523.033,623747801.6782
2024-12-03 17:00:00,95175.3,95999.7,94926.8,95895.9,10467.328,5999.399,572698311.9035
2024-12-03 18:00:00,95896.0,95896.0,95341.9,95548.2,5413.142,2340.135,223733202.4776
2024-12-03 19:00:00,95548.2,95583.4,95010.0,95512.7,8218.364,4845.557,461792379.0123
2024-12-03 20:00:00,95512.6,95751.4,95337.2,95673.1,5414.727,2331.495,222847392.215
2024-12-03 21:00:00,95673.1,96180.0,95609.3,96069.5,7473.392,3809.954,365636016.3354
2024-12-03 22:00:00,96069.5,96200.0,95722.7,96184.9,3795.282,1904.207,182799884.7221
2024-12-03 23:00:00,96185.0,96200.0,95874.6,95913.3,4219.952,1996.933,191711793.2037
2024-12-04 00:00:00,95913.3,96099.7,95640.0,95823.8,4623.472,2209.168,211765856.2267
2024-12-04 01:00:00,95823.9,96740.0,95559.1,96298.9,10462.304,5458.872,525190925.3986
2024-12-04 02:00:00,96298.9,96307.0,95271.6,95864.8,9379.607,4572.825,437555974.6352
2024-12-04 03:00:00,95864.8,95980.0,95648.1,95852.0,3356.976,1564.644,149978601.4621
2024-12-04 04:00:00,95852.1,96076.4,95783.5,96076.4,2901.355,1340.333,128543804.8627
2024-12-04 05:00:00,96076.4,96566.4,96068.2,96557.1,5368.977,2974.603,286612392.2217
2024-12-04 06:00:00,96557.2,96799.9,96350.0,96609.8,6069.627,2919.565,282035422.1995
2024-12-04 07:00:00,96609.7,96775.8,96475.0,96652.1,4065.873,1712.524,165452797.7903
2024-12-04 08:00:00,96652.2,96890.0,96580.2,96746.9,5630.74,2567.488,248480955.6122
2024-12-04 09:00:00,96746.9,97041.1,96727.6,96897.0,4775.046,2422.302,234792080.7967
2024-12-04 10:00:00,96897.0,96917.4,96505.9,96602.1,4782.193,1807.301,174777281.0938
2024-12-04 11:00:00,96602.1,96602.1,96239.7,96270.0,5737.928,2715.385,261858858.1153
2024-12-04 12:00:00,96270.1,96357.8,95745.5,96038.0,10664.336,5920.49,568445031.8968
2024-12-04 13:00:00,96037.9,96082.8,95398.1,95731.6,11011.262,5047.629,483274978.5809
2024-12-04 14:00:00,95731.7,96634.6,95521.2,95880.1,16994.981,8484.809,815398459.9238
2024-12-04 15:00:00,95880.0,96468.1,95457.0,95813.0,15808.503,7919.899,760265768.722
2024-12-04 16:00:00,95813.0,95887.5,94650.8,94895.3,23933.415,11427.87,1086997387.0681
2024-12-04 17:00:00,94895.2,95635.5,94755.0,95609.7,13116.784,6930.954,659703485.2601
2024-12-04 18:00:00,95609.7,96304.7,95506.3,96188.2,13120.936,6778.227,650481058.9239
2024-12-04 19:00:00,96188.3,97310.3,96110.9,97283.4,17770.319,9635.743,932102529.122
2024-12-04 20:00:00,97283.4,99099.9,97189.3,98803.5,41682.389,21665.009,2132209622.8145
2024-12-04 21:00:00,98803.5,98970.1,97500.2,97782.5,22435.531,11029.523,1083740818.4472
2024-12-04 22:00:00,97779.4,98647.0,97621.2,98233.7,10201.414,5456.111,535964604.484
2024-12-04 23:00:00,98233.7,99086.0,98223.5,98669.8,12055.237,6147.769,607445581.4097
2024-12-05 00:00:00,98669.8,98888.0,98307.6,98376.4,10507.909,4808.715,474175744.009
2024-12-05 01:00:00,98376.3,98720.0,97970.5,98254.1,13874.117,6736.639,662499368.1921
2024-12-05 02:00:00,98254.1,102543.2,98212.8,101540.6,74046.716,42917.381,4314526380.0384
2024-12-05 03:00:00,101540.7,104630.4,101535.8,103084.8,57369.67,30097.613,3104350440.5392
2024-12-05 04:00:00,103084.7,103696.7,102611.6,103459.2,18656.67,9174.304,945952294.3496
2024-12-05 05:00:00,103459.1,103599.9,101934.7,102591.7,18626.524,8035.225,825566089.2155
2024-12-05 06:00:00,102591.7,102802.4,101533.8,101960.9,15641.138,7132.757,727660062.2385
2024-12-05 07:00:00,101960.8,102606.9,101359.8,102292.1,16254.321,9088.651,927633058.9616
2024-12-05 08:00:00,102292.1,102999.4,102290.3,102847.3,10870.985,4968.226,510272198.5138
2024-12-05 09:00:00,102847.3,103228.9,102656.9,102800.0,8184.793,4472.444,460301033.019
2024-12-05 10:00:00,102800.0,103032.8,102366.1,102388.0,6762.984,3431.111,352355909.1683
2024-12-05 11:00:00,102388.0,102803.2,102357.8,102668.2,5434.935,2989.695,306574709.5816
2024-12-05 12:00:00,102668.2,103451.9,102550.0,102956.1,12383.656,6463.297,665689584.83
2024-12-05 13:00:00,102956.1,103371.8,102786.2,102885.8,9130.765,4459.364,459874042.1224
2024-12-05 14:00:00,102885.8,103661.7,102381.9,103600.0,18331.931,9560.03,985824177.6079
